ID,Account,Email,AGE,Commute,Education,Occupation,Gender,Flag,Married,Cars,HomeChild,TotalChild,Income,Territory,YTD
21258,AW00021258,alfredo17@adventure-works.com,74,"5-10 Miles",Bachelors,Management,M,1,S,2,0,2,25001-50000,Australia,1
20456,AW00020456,alfredo18@adventure-works.com,60,"0-1 Miles","Graduate Degree",Management,M,1,S,3,0,0,"greater than 100000",Australia,1
19601,AW00019601,alfredo20@adventure-works.com,57,"0-1 Miles","Partial College","Skilled Manual",M,1,M,1,0,1,50001-75000,Australia,1
17929,AW00017929,alfredo22@adventure-works.com,74,"1-2 Miles","Partial College",Manual,M,1,M,1,0,2,0-25000,Germany,1
25958,AW00025958,alfredo23@adventure-works.com,62,"5-10 Miles","High School","Skilled Manual",M,1,S,2,0,2,75001-100000,Australia,1
13118,AW00013118,sydney5@adventure-works.com,58,"5-10 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Australia,1
17956,AW00017956,jaime0@adventure-works.com,48,"0-1 Miles",Bachelors,Clerical,M,1,S,0,0,0,25001-50000,France,1
17358,AW00017358,sydney7@adventure-works.com,42,"5-10 Miles","Partial College","Skilled Manual",F,1,M,1,0,0,50001-75000,Southwest,1
11919,AW00011919,warren2@adventure-works.com,54,"5-10 Miles",Bachelors,Professional,M,1,M,2,4,4,50001-75000,Australia,1
15207,AW00015207,josue0@adventure-works.com,50,"2-5 Miles","Graduate Degree",Management,M,1,S,0,0,0,75001-100000,Australia,1
24585,AW00024585,harold1@adventure-works.com,43,"10+ Miles",Bachelors,Professional,M,1,M,4,0,0,50001-75000,Australia,1
21644,AW00021644,sydney12@adventure-works.com,54,"2-5 Miles",Bachelors,"Skilled Manual",F,1,M,2,2,4,50001-75000,Southwest,1
14272,AW00014272,sydney13@adventure-works.com,44,"1-2 Miles","High School","Skilled Manual",F,0,S,2,0,0,25001-50000,Northwest,1
15227,AW00015227,harold2@adventure-works.com,55,"5-10 Miles",Bachelors,Professional,M,1,S,2,0,0,50001-75000,Australia,1
11026,AW00011026,harold3@adventure-works.com,72,"1-2 Miles","Partial College",Clerical,M,0,S,2,0,2,25001-50000,Australia,1
14104,AW00014104,sydney18@adventure-works.com,42,"1-2 Miles","Partial College","Skilled Manual",F,0,S,1,0,0,25001-50000,Southwest,1
23667,AW00023667,harold4@adventure-works.com,70,"5-10 Miles","High School",Professional,M,1,M,2,0,4,25001-50000,Northwest,1
27073,AW00027073,sydney22@adventure-works.com,46,"0-1 Miles","Graduate Degree","Skilled Manual",F,1,M,0,1,1,50001-75000,Northwest,1
23310,AW00023310,sydney24@adventure-works.com,72,"1-2 Miles",Bachelors,Management,F,0,M,2,0,2,25001-50000,Australia,1
15051,AW00015051,harold11@adventure-works.com,58,"1-2 Miles","Partial College",Manual,M,0,S,0,1,1,0-25000,"United Kingdom",1
17871,AW00017871,sydney33@adventure-works.com,58,"0-1 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Northwest,1
29359,AW00029359,harold13@adventure-works.com,49,"0-1 Miles","Graduate Degree",Clerical,M,0,M,0,0,0,25001-50000,"United Kingdom",1
29276,AW00029276,sydney34@adventure-works.com,65,"5-10 Miles","Graduate Degree",Management,F,1,M,2,0,3,50001-75000,Northwest,1
20555,AW00020555,kelvin10@adventure-works.com,62,"5-10 Miles","High School",Professional,M,0,M,4,4,3,"greater than 100000",Germany,1
18860,AW00018860,sydney38@adventure-works.com,63,"1-2 Miles","High School",Professional,F,0,M,0,1,3,50001-75000,Northwest,1
12004,AW00012004,jarrod0@adventure-works.com,54,"0-1 Miles",Bachelors,Professional,M,0,S,2,0,0,50001-75000,Australia,1
11412,AW00011412,sydney40@adventure-works.com,64,"10+ Miles","Partial College",Professional,F,1,S,1,2,4,75001-100000,Germany,1
27796,AW00027796,jarrod3@adventure-works.com,52,"0-1 Miles",Bachelors,Professional,M,0,S,0,0,0,25001-50000,France,1
11995,AW00011995,kelvin11@adventure-works.com,58,"0-1 Miles","Partial College","Skilled Manual",M,1,M,1,0,1,50001-75000,Australia,1
22901,AW00022901,katherine2@adventure-works.com,59,"0-1 Miles",Bachelors,Professional,F,0,S,1,0,1,50001-75000,Canada,1
21555,AW00021555,jarrod7@adventure-works.com,44,"10+ Miles",Bachelors,Professional,M,1,S,2,0,0,75001-100000,Australia,1
27182,AW00027182,jarrod8@adventure-works.com,48,"1-2 Miles","Partial College",Clerical,M,1,M,0,2,2,25001-50000,France,1
11359,AW00011359,jarrod9@adventure-works.com,40,"0-1 Miles","Partial College",Manual,M,0,S,1,0,0,0-25000,Australia,1
20626,AW00020626,jarrod10@adventure-works.com,47,"10+ Miles","High School",Management,M,1,M,4,5,0,75001-100000,Australia,1
20395,AW00020395,katherine5@adventure-works.com,77,"1-2 Miles",Bachelors,Management,F,0,S,2,0,4,25001-50000,Southwest,1
20853,AW00020853,jarrod11@adventure-works.com,48,"0-1 Miles",Bachelors,Clerical,M,0,M,0,0,0,25001-50000,France,1
27879,AW00027879,kelvin12@adventure-works.com,41,"0-1 Miles","Partial College",Manual,M,0,M,0,0,0,0-25000,Australia,1
17114,AW00017114,jarrod14@adventure-works.com,47,"1-2 Miles","Partial College",Clerical,M,1,S,1,2,2,25001-50000,Germany,1
18381,AW00018381,katherine16@adventure-works.com,61,"5-10 Miles","Partial College",Professional,F,1,S,1,1,2,75001-100000,Southwest,1
21709,AW00021709,katherine17@adventure-works.com,60,"1-2 Miles","Partial College",Clerical,F,1,S,1,0,2,25001-50000,Northwest,1
22313,AW00022313,jarrod16@adventure-works.com,46,"1-2 Miles","Partial College",Clerical,M,1,S,0,2,2,25001-50000,"United Kingdom",1
13636,AW00013636,jarrod18@adventure-works.com,47,"10+ Miles",Bachelors,Professional,M,0,M,3,0,0,75001-100000,Australia,1
13477,AW00013477,katherine27@adventure-works.com,64,"1-2 Miles","High School",Professional,F,1,M,0,1,3,50001-75000,Southwest,1
17421,AW00017421,katherine30@adventure-works.com,55,"0-1 Miles",Bachelors,Management,F,1,M,3,1,3,"greater than 100000",Southwest,1
28742,AW00028742,erick3@adventure-works.com,45,"1-2 Miles",Bachelors,"Skilled Manual",M,1,M,1,1,1,25001-50000,"United Kingdom",1
12386,AW00012386,katherine33@adventure-works.com,46,"1-2 Miles","Partial High School",Manual,F,0,S,2,0,0,0-25000,Germany,1
28405,AW00028405,erick4@adventure-works.com,54,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,0,0,1,25001-50000,Germany,1
11484,AW00011484,erick5@adventure-works.com,46,"0-1 Miles","Partial College",Clerical,M,1,S,0,2,2,25001-50000,Germany,1
28154,AW00028154,katherine36@adventure-works.com,50,"0-1 Miles",Bachelors,Professional,F,0,S,1,0,0,50001-75000,Southwest,1
21180,AW00021180,katherine38@adventure-works.com,53,"0-1 Miles",Bachelors,Professional,F,0,S,1,2,2,50001-75000,Australia,1
26708,AW00026708,katherine39@adventure-works.com,56,"2-5 Miles","Partial College",Professional,F,0,S,4,3,1,"greater than 100000",Southwest,1
17947,AW00017947,erick8@adventure-works.com,59,"0-1 Miles","Graduate Degree",Clerical,M,1,S,0,0,1,25001-50000,Germany,1
16970,AW00016970,katherine42@adventure-works.com,51,"2-5 Miles",Bachelors,"Skilled Manual",F,1,S,1,2,2,25001-50000,Northwest,1
25448,AW00025448,erick10@adventure-works.com,50,"0-1 Miles",Bachelors,Clerical,M,0,S,0,0,0,25001-50000,"United Kingdom",1
13408,AW00013408,katherine43@adventure-works.com,61,"0-1 Miles",Bachelors,Management,F,1,M,3,3,2,"greater than 100000","United Kingdom",1
19679,AW00019679,erick11@adventure-works.com,47,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,M,0,1,1,50001-75000,Southwest,1
27543,AW00027543,katherine47@adventure-works.com,56,"2-5 Miles",Bachelors,Professional,F,1,M,1,0,1,50001-75000,Southwest,1
11526,AW00011526,katherine48@adventure-works.com,62,"1-2 Miles","Partial College",Clerical,F,1,M,1,0,1,25001-50000,Canada,1
15668,AW00015668,erick15@adventure-works.com,48,"0-1 Miles","Graduate Degree",Clerical,M,0,M,0,0,0,25001-50000,"United Kingdom",1
16567,AW00016567,erick16@adventure-works.com,49,"0-1 Miles","Graduate Degree","Skilled Manual",M,1,S,0,0,0,25001-50000,Germany,1
25289,AW00025289,amanda5@adventure-works.com,50,"0-1 Miles",Bachelors,Management,F,0,S,1,0,0,75001-100000,Northwest,1
26399,AW00026399,erick18@adventure-works.com,72,"10+ Miles",Bachelors,Management,M,1,M,4,4,4,"greater than 100000",Germany,1
14606,AW00014606,amanda8@adventure-works.com,53,"0-1 Miles",Bachelors,"Skilled Manual",F,0,S,2,4,4,75001-100000,Canada,1
15888,AW00015888,amanda9@adventure-works.com,72,"10+ Miles",Bachelors,Management,F,1,M,2,0,5,50001-75000,Northwest,1
13453,AW00013453,amanda11@adventure-works.com,57,"0-1 Miles",Bachelors,Management,F,1,M,3,3,1,"greater than 100000",Southwest,1
13714,AW00013714,amanda12@adventure-works.com,65,"1-2 Miles","High School",Manual,F,0,M,2,0,2,0-25000,Northwest,1
14036,AW00014036,amanda13@adventure-works.com,44,"5-10 Miles","Partial College",Professional,F,1,M,2,0,0,50001-75000,Northwest,1
12116,AW00012116,amanda15@adventure-works.com,67,"10+ Miles","High School",Professional,F,1,S,2,1,2,50001-75000,Northwest,1
13224,AW00013224,amanda19@adventure-works.com,72,"10+ Miles",Bachelors,Management,F,1,M,1,1,4,50001-75000,Northwest,1
20180,AW00020180,amanda20@adventure-works.com,56,"2-5 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Southwest,1
28068,AW00028068,amanda23@adventure-works.com,49,"0-1 Miles","Graduate Degree",Professional,F,0,S,0,0,3,75001-100000,Southwest,1
26753,AW00026753,summer3@adventure-works.com,58,"0-1 Miles","Partial College","Skilled Manual",F,0,S,1,0,1,50001-75000,Australia,1
15214,AW00015214,amanda28@adventure-works.com,51,"1-2 Miles","Graduate Degree",Management,F,0,S,1,0,0,75001-100000,Australia,1
12347,AW00012347,summer6@adventure-works.com,43,"10+ Miles",Bachelors,Professional,F,0,M,2,0,0,75001-100000,Australia,1
12843,AW00012843,summer7@adventure-works.com,53,"0-1 Miles","Partial College",Clerical,F,1,S,1,2,2,25001-50000,France,1
25949,AW00025949,summer10@adventure-works.com,64,"5-10 Miles","Partial High School",Clerical,F,1,S,2,0,3,25001-50000,Australia,1
18415,AW00018415,summer12@adventure-works.com,82,"1-2 Miles","Graduate Degree",Management,F,1,M,2,0,4,50001-75000,Southwest,1
28700,AW00028700,summer13@adventure-works.com,49,"0-1 Miles","Graduate Degree",Clerical,F,0,S,0,0,0,25001-50000,Germany,1
19213,AW00019213,amanda36@adventure-works.com,63,"0-1 Miles","Partial College",Clerical,F,1,M,1,0,1,25001-50000,Southwest,1
27537,AW00027537,amanda39@adventure-works.com,55,"2-5 Miles",Bachelors,Professional,F,1,M,2,2,4,50001-75000,Southwest,1
15379,AW00015379,amanda42@adventure-works.com,54,"1-2 Miles",Bachelors,Management,F,1,M,4,2,3,"greater than 100000",Southwest,1
17553,AW00017553,summer18@adventure-works.com,76,"1-2 Miles",Bachelors,Management,F,1,M,2,0,5,50001-75000,Northwest,1
16077,AW00016077,stephanie6@adventure-works.com,47,"0-1 Miles","Graduate Degree",Professional,F,1,M,0,0,2,50001-75000,Southwest,1
22253,AW00022253,stephanie7@adventure-works.com,48,"2-5 Miles","Graduate Degree",Professional,F,1,M,0,0,2,50001-75000,Northwest,1
12883,AW00012883,stephanie12@adventure-works.com,46,"1-2 Miles","Graduate Degree","Skilled Manual",F,1,S,0,0,1,50001-75000,Southwest,1
26828,AW00026828,stephanie13@adventure-works.com,51,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,France,1
16203,AW00016203,warren3@adventure-works.com,48,"1-2 Miles","Partial College",Clerical,M,1,S,0,2,2,25001-50000,France,1
28885,AW00028885,kelvin18@adventure-works.com,63,"10+ Miles","High School",Professional,M,1,S,2,1,2,75001-100000,France,1
14708,AW00014708,evelyn1@adventure-works.com,47,"1-2 Miles","Partial High School",Manual,F,0,S,2,0,0,0-25000,France,1
25193,AW00025193,stephanie17@adventure-works.com,58,"5-10 Miles","High School",Professional,F,1,S,4,3,4,75001-100000,Northwest,1
15080,AW00015080,evelyn2@adventure-works.com,48,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,0,25001-50000,Germany,1
17064,AW00017064,stephanie21@adventure-works.com,52,"2-5 Miles",Bachelors,Professional,F,1,M,0,0,0,75001-100000,Australia,1
12853,AW00012853,evelyn5@adventure-works.com,55,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,0,1,25001-50000,"United Kingdom",1
25387,AW00025387,stephanie25@adventure-works.com,48,"0-1 Miles","Graduate Degree",Professional,F,0,S,0,0,1,50001-75000,Northwest,1
19746,AW00019746,stephanie27@adventure-works.com,77,"10+ Miles","Graduate Degree",Management,F,1,M,2,0,5,50001-75000,Canada,1
13990,AW00013990,stephanie29@adventure-works.com,40,"1-2 Miles","Partial College","Skilled Manual",F,0,S,1,0,0,25001-50000,Northwest,1
22582,AW00022582,evelyn8@adventure-works.com,38,"0-1 Miles",Bachelors,Clerical,F,0,S,0,0,0,0-25000,Australia,1
16045,AW00016045,evelyn11@adventure-works.com,60,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,1,0-25000,"United Kingdom",1
21257,AW00021257,evelyn14@adventure-works.com,77,"0-1 Miles",Bachelors,Management,F,1,M,2,0,2,25001-50000,Australia,1
20420,AW00020420,evelyn15@adventure-works.com,67,"5-10 Miles","High School","Skilled Manual",F,1,M,2,0,3,25001-50000,Australia,1
20210,AW00020210,stephanie36@adventure-works.com,60,"0-1 Miles","Graduate Degree",Professional,F,1,M,0,0,5,75001-100000,Northwest,1
25702,AW00025702,evelyn17@adventure-works.com,76,"0-1 Miles","Partial College",Manual,F,1,S,0,0,1,0-25000,Germany,1
12859,AW00012859,evelyn19@adventure-works.com,56,"2-5 Miles","Partial College",Clerical,F,1,S,1,0,1,25001-50000,"United Kingdom",1
13117,AW00013117,evelyn20@adventure-works.com,52,"0-1 Miles","Graduate Degree",Management,F,0,S,3,0,0,"greater than 100000",Australia,1
25777,AW00025777,stephanie41@adventure-works.com,63,"2-5 Miles","High School",Professional,F,1,M,2,1,2,75001-100000,France,1
14346,AW00014346,evelyn21@adventure-works.com,77,"5-10 Miles",Bachelors,Management,F,1,S,2,0,2,25001-50000,Australia,1
18463,AW00018463,adriana0@adventure-works.com,66,"5-10 Miles","High School","Skilled Manual",F,1,M,2,0,3,25001-50000,Australia,1
14181,AW00014181,adriana2@adventure-works.com,71,"10+ Miles",Bachelors,Management,F,1,M,0,4,3,75001-100000,Germany,1
26983,AW00026983,adriana4@adventure-works.com,45,"1-2 Miles",Bachelors,"Skilled Manual",F,1,M,0,1,1,25001-50000,Germany,1
22903,AW00022903,hailey0@adventure-works.com,60,"0-1 Miles","Graduate Degree",Professional,F,1,S,0,4,5,75001-100000,Canada,1
19028,AW00019028,cedric1@adventure-works.com,61,"5-10 Miles","Partial College",Professional,M,1,M,3,4,2,"greater than 100000",France,1
16405,AW00016405,adriana6@adventure-works.com,51,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,"United Kingdom",1
15558,AW00015558,hailey1@adventure-works.com,58,"2-5 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Northwest,1
17453,AW00017453,hailey3@adventure-works.com,58,"5-10 Miles","High School",Professional,F,1,S,3,3,4,75001-100000,Northwest,1
12275,AW00012275,adriana8@adventure-works.com,48,"2-5 Miles","Partial College",Manual,F,1,S,1,0,0,0-25000,Germany,1
20199,AW00020199,hailey4@adventure-works.com,59,"0-1 Miles","Graduate Degree",Professional,F,1,M,1,0,1,50001-75000,Southwest,1
18702,AW00018702,adriana9@adventure-works.com,50,"2-5 Miles",Bachelors,Professional,F,1,S,1,2,2,50001-75000,Australia,1
19008,AW00019008,hailey6@adventure-works.com,68,"2-5 Miles","High School",Professional,F,0,S,2,1,2,50001-75000,Northwest,1
15873,AW00015873,hailey10@adventure-works.com,45,"0-1 Miles","Graduate Degree",Professional,F,1,M,0,0,1,50001-75000,Southwest,1
12448,AW00012448,hailey11@adventure-works.com,60,"0-1 Miles","Graduate Degree","Skilled Manual",F,1,S,0,0,4,50001-75000,Northwest,1
21711,AW00021711,hailey15@adventure-works.com,59,"1-2 Miles","Partial College",Clerical,F,1,S,1,0,2,25001-50000,Southwest,1
17413,AW00017413,hailey16@adventure-works.com,55,"2-5 Miles","Partial College",Professional,F,0,S,2,0,0,75001-100000,Northwest,1
25970,AW00025970,hailey17@adventure-works.com,54,"0-1 Miles",Bachelors,"Skilled Manual",F,0,S,2,2,4,50001-75000,Northwest,1
12858,AW00012858,adriana15@adventure-works.com,56,"2-5 Miles","Partial College",Clerical,F,1,S,1,0,1,25001-50000,Germany,1
19282,AW00019282,hailey23@adventure-works.com,60,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,1,25001-50000,France,1
12002,AW00012002,adriana17@adventure-works.com,54,"5-10 Miles",Bachelors,Professional,F,1,S,1,0,0,50001-75000,Australia,1
17148,AW00017148,hailey26@adventure-works.com,69,"10+ Miles","Partial High School","Skilled Manual",F,1,S,2,1,2,25001-50000,Canada,1
12300,AW00012300,adriana19@adventure-works.com,72,"10+ Miles","Partial College",Professional,F,1,S,2,0,5,75001-100000,France,1
29190,AW00029190,kaitlin0@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,F,0,S,2,0,1,"greater than 100000",Australia,1
11223,AW00011223,hailey30@adventure-works.com,67,"2-5 Miles","High School",Professional,F,1,S,2,1,2,50001-75000,Canada,1
19865,AW00019865,hailey34@adventure-works.com,70,"2-5 Miles","Partial College",Professional,F,1,M,2,1,2,50001-75000,Northwest,1
17894,AW00017894,hailey35@adventure-works.com,63,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,1,0-25000,France,1
17156,AW00017156,hailey37@adventure-works.com,69,"10+ Miles","Partial College",Professional,F,1,S,2,1,4,50001-75000,Southwest,1
16313,AW00016313,hailey40@adventure-works.com,40,"0-1 Miles","Partial College",Clerical,F,1,S,1,4,4,25001-50000,Germany,1
22648,AW00022648,kaitlin8@adventure-works.com,51,"0-1 Miles",Bachelors,Clerical,F,0,S,0,0,0,25001-50000,France,1
12677,AW00012677,cedric4@adventure-works.com,43,"10+ Miles","High School",Management,M,1,M,2,5,0,75001-100000,Australia,1
14735,AW00014735,maria3@adventure-works.com,65,"2-5 Miles","Partial College",Clerical,F,1,M,1,0,1,25001-50000,Northwest,1
17634,AW00017634,kaitlin11@adventure-works.com,46,"0-1 Miles","Partial High School",Manual,F,0,S,2,0,0,0-25000,France,1
26823,AW00026823,kaitlin12@adventure-works.com,51,"0-1 Miles",Bachelors,Clerical,F,0,S,0,1,1,25001-50000,Germany,1
12941,AW00012941,maria6@adventure-works.com,53,"2-5 Miles",Bachelors,"Skilled Manual",F,1,S,2,3,3,75001-100000,Northwest,1
16011,AW00016011,maria8@adventure-works.com,78,"0-1 Miles",Bachelors,Management,F,1,M,4,3,2,"greater than 100000",Canada,1
25384,AW00025384,maria11@adventure-works.com,48,"2-5 Miles",Bachelors,"Skilled Manual",F,1,M,0,1,1,25001-50000,Southwest,1
18493,AW00018493,kaitlin14@adventure-works.com,60,"2-5 Miles",Bachelors,Management,F,1,M,3,1,1,75001-100000,Australia,1
16792,AW00016792,maria16@adventure-works.com,71,"2-5 Miles",Bachelors,Management,F,1,M,3,0,5,50001-75000,Southwest,1
14239,AW00014239,maria17@adventure-works.com,77,"10+ Miles",Bachelors,Management,F,1,M,2,0,5,50001-75000,Southwest,1
15750,AW00015750,kaitlin16@adventure-works.com,44,"0-1 Miles","Partial College",Professional,F,0,M,2,0,0,50001-75000,Southwest,1
15038,AW00015038,cedric5@adventure-works.com,40,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,0,0-25000,Australia,1
12261,AW00012261,kaitlin19@adventure-works.com,57,"2-5 Miles","High School",Manual,F,1,M,1,1,1,0-25000,France,1
20422,AW00020422,maria20@adventure-works.com,38,"5-10 Miles","Partial College","Skilled Manual",F,1,S,2,0,0,50001-75000,Southwest,1
21411,AW00021411,maria21@adventure-works.com,45,"0-1 Miles","Partial College",Professional,F,0,S,2,0,0,50001-75000,Southwest,1
12461,AW00012461,ruth6@adventure-works.com,50,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,0,25001-50000,Germany,1
19423,AW00019423,maria23@adventure-works.com,48,"2-5 Miles","Partial College",Manual,F,0,S,1,0,0,0-25000,France,1
12667,AW00012667,maria25@adventure-works.com,41,"10+ Miles",Bachelors,Professional,F,1,M,2,0,0,50001-75000,Australia,1
20459,AW00020459,maria26@adventure-works.com,44,"5-10 Miles","High School",Professional,F,1,M,2,0,0,50001-75000,Southwest,1
